Frequency (Hz),OL Magnitude (dB),OL Phase (Deg),Plant Magnitude (dB),Plant Phase (Deg)
719.676208496094,20.0255279541016,-86.5233154296875,1.98524475097656,-9.70608520507813
768.614135742188,19.5501251220703,-86.0695648193359,1.99491882324219,-10.2568817138672
820.8798828125,19.0187835693359,-85.9122009277344,1.98577880859375,-11.0725708007813
876.69970703125,18.3790283203125,-85.8387603759766,1.99333190917969,-11.7789611816406
936.315246582031,17.898193359375,-85.7941741943359,2.00778198242188,-12.8202209472656
999.984619140625,17.4251708984375,-85.2005462646484,2.01507568359375,-13.4837799072266
1067.98352050781,16.8714294433594,-85.2835998535156,2.03176879882813,-14.5967254638672
1140.60632324219,16.3810577392578,-84.8473510742188,2.03402709960938,-15.4727325439453
1218.16748046875,15.9370574951172,-84.6165466308594,2.06358337402344,-16.6407470703125
1301.00280761719,15.4181823730469,-84.6069183349609,2.07391357421875,-17.941650390625
1389.47094726563,14.9642333984375,-84.4530487060547,2.10678100585938,-19.247802734375
1483.95495605469,14.4436340332031,-84.5011291503906,2.12017822265625,-20.7279357910156
1584.86389160156,13.9999084472656,-84.2781982421875,2.13209533691406,-22.1661071777344
1692.63452148438,13.5361633300781,-84.4198303222656,2.16046142578125,-23.9548492431641
1807.73364257813,13.1141662597656,-84.5527191162109,2.15859985351563,-25.9070739746094
1930.65942382813,12.7023773193359,-84.8508453369141,2.1890869140625,-28.0656433105469
2061.94409179688,12.2593078613281,-85.1113739013672,2.17715454101563,-30.1656188964844
2202.15625,11.8982849121094,-85.5581207275391,2.21891784667969,-32.6336669921875
2351.90283203125,11.4902038574219,-86.1473693847656,2.2044677734375,-35.2818145751953
2511.83203125,11.0988311767578,-86.9377136230469,2.20658874511719,-38.1966094970703
2682.63647460938,10.7334289550781,-87.9518585205078,2.193603515625,-41.3596954345703
2865.0556640625,10.3364715576172,-89.0429382324219,2.13859558105469,-44.6897735595703
3059.87939453125,9.95265197753906,-90.517822265625,2.06980895996094,-48.4875793457031
3267.951171875,9.54550170898438,-92.3240509033203,1.97372436523438,-52.56689453125
3490.17163085938,9.15266418457031,-93.9519348144531,1.84263610839844,-56.6435852050781
3727.50317382813,8.69183349609375,-96.0527954101563,1.66159057617188,-61.1119537353516
3980.97314453125,8.24200439453125,-98.1038055419922,1.447021484375,-65.5768127441406
4251.67919921875,7.72776794433594,-100.604202270508,1.15451049804688,-70.5067901611328
4540.79296875,7.19180297851563,-102.982208251953,0.80078125,-75.3292236328125
4849.56689453125,6.57974243164063,-105.49397277832,0.37347412109375,-80.3046722412109
5179.33740234375,5.98809814453125,-108.013595581055,-0.064422607421875,-85.2827301025391
5531.5322265625,5.38082885742188,-110.72119140625,-0.532806396484375,-90.4321441650391
5907.67626953125,4.745849609375,-113.336120605469,-1.05513000488281,-95.5046234130859
6309.39794921875,4.08634948730469,-115.790176391602,-1.62052917480469,-100.396133422852
6738.4365234375,3.39424133300781,-118.296691894531,-2.23641967773438,-105.320861816406
7196.64990234375,2.66476440429688,-121.159912109375,-2.81533813476563,-110.395095825195
7686.02197265625,2.02090454101563,-123.263381958008,-3.51751708984375,-115.110000610352
8208.6708984375,1.31210327148438,-125.705200195313,-4.20962524414063,-119.906219482422
8766.8603515625,0.629928588867188,-128.134780883789,-4.89019775390625,-124.701553344727
9363.0068359375,-0.0673370361328125,-130.612457275391,-5.60655212402344,-129.512634277344
9999.6904296875,-0.763275146484375,-133.154815673828,-6.34199523925781,-134.374404907227
10679.6689453125,-1.44596862792969,-135.733016967773,-7.08352661132813,-139.241439819336
11405.8857421875,-2.122314453125,-138.430114746094,-7.83500671386719,-144.208129882813
12181.4853515625,-2.80142211914063,-141.309951782227,-8.61392211914063,-149.326950073242
13009.826171875,-3.46768188476563,-144.480911254883,-9.39482116699219,-154.697555541992
13894.494140625,-4.09245300292969,-147.762893676758,-10.1570434570313,-160.145965576172
14839.3193359375,-4.72598266601563,-151.354370117188,-10.9492034912109,-165.867156982422
15848.392578125,-5.35578918457031,-155.123321533203,-11.7586059570313,-171.708984375
16926.08203125,-6.0350341796875,-158.901016235352,-12.6562652587891,-177.560440063477
18077.0546875,-6.70169067382813,-163.366760253906,-13.5434722900391,175.931671142578
19306.29296875,-7.3521728515625,-167.973251342773,-14.4248352050781,169.59587097168
20619.119140625,-7.96528625488281,-172.896240234375,-15.3058013916016,162.865783691406
22021.21875,-8.56024169921875,-178.117340087891,-16.1892852783203,155.938125610352
23518.66015625,-9.16938781738281,176.265640258789,-17.1088256835938,148.719314575195
25117.927734375,-9.82637023925781,170.157150268555,-18.0989990234375,141.142074584961
26825.9453125,-10.5920257568359,163.628143310547,-19.2180023193359,133.236099243164
28650.109375,-11.3579559326172,156.695236206055,-20.3594055175781,125.092330932617
30598.31640625,-12.0296478271484,149.184432983398,-21.4249877929688,116.522796630859
32679,-12.6807861328125,141.287200927734,-22.4885864257813,107.723327636719
34901.16796875,-13.3323364257813,132.708923339844,-23.5718078613281,98.431640625
37274.4453125,-13.9995269775391,123.648040771484,-24.6884307861328,88.8759460449219
39809.10546875,-14.7042236328125,114.07048034668,-25.8599090576172,79.000244140625
42516.12109375,-15.4122314453125,103.581939697266,-27.0487670898438,68.4592437744141
45407.21484375,-16.1558837890625,92.6737365722656,-28.2843933105469,57.7328948974609
48494.90234375,-16.9162445068359,80.9096374511719,-29.5525054931641,46.430419921875
51792.5546875,-17.7668609619141,68.2459259033203,-30.9206695556641,34.5753936767578
55314.4453125,-18.6439819335938,54.8819274902344,-32.3181304931641,22.3304443359375
59075.82421875,-19.5778350830078,40.1470794677734,-33.7745666503906,9.08883666992188
63092.9765625,-20.6244659423828,24.3622436523438,-35.3452453613281,-4.71141052246094
67383.296875,-21.8032531738281,7.54139709472656,-37.0350799560547,-19.1219177246094
